model,objective,acquisition,num_initial_points,num_steps,seed,true_min,found_minimum,steps_taken,acquisition_runtime,optimize_runtime,num_hidden_layers,units,reg_weight,maxi_rate,lr,pickle_file
new_der_log,eggho2,ei,20,500,1,-959.6407,-959.6181086,16,16.405,42.829,4,100,0.001,0.01,0.001,new_der_log_ei_eggho2_L4_n100_rw1e3_m1e2_lr1e3_seed1.pkl
new_der_log,eggho2,ei,20,500,5,-959.6407,-958.8195843,17,18.519,44.453,4,100,0.001,0.01,0.001,new_der_log_ei_eggho2_L4_n100_rw1e3_m1e2_lr1e3_seed5.pkl
new_der_log,eggho2,ei,20,500,6,-959.6407,-959.0970382,15,19.471,48.839,4,100,0.001,0.01,0.001,new_der_log_ei_eggho2_L4_n100_rw1e3_m1e2_lr1e3_seed6.pkl
new_der_log,eggho2,ei,20,500,9,-959.6407,-958.9427504,6,6.206,26.002,4,100,0.001,0.01,0.001,new_der_log_ei_eggho2_L4_n100_rw1e3_m1e2_lr1e3_seed9.pkl
new_der_log,goldstein2,ei,20,500,0,-3.12913,-3.127110443,6,8.8,22.653,4,100,0.001,0.01,0.001,new_der_log_ei_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed0.pkl
new_der_log,goldstein2,ei,20,500,5,-3.12913,-3.12844927,31,38.149,94.206,4,100,0.001,0.01,0.001,new_der_log_ei_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed5.pkl
new_der_log,goldstein2,ei,20,500,1,-3.12913,-3.126743599,48,66.038,163.121,4,100,0.001,0.01,0.001,new_der_log_ei_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed1.pkl
new_der_log,goldstein2,ts,20,500,0,-3.12913,-3.126009084,15,1.754,65.625,4,100,0.001,0.01,0.001,new_der_log_ts_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed0.pkl
new_der_log,goldstein2,ei,20,500,8,-3.12913,-3.126659615,25,28.222,82.021,4,100,0.001,0.01,0.001,new_der_log_ei_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed8.pkl
new_der_log,goldstein2,ts,20,500,2,-3.12913,-3.127370003,17,1.407,73.16,4,100,0.001,0.01,0.001,new_der_log_ts_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed2.pkl
new_der_log,goldstein2,ts,20,500,4,-3.12913,-3.126605294,12,1.657,61.532,4,100,0.001,0.01,0.001,new_der_log_ts_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed4.pkl
new_der_log,goldstein2,ei,20,500,6,-3.12913,-3.127879404,51,60.815,170.507,4,100,0.001,0.01,0.001,new_der_log_ei_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed6.pkl
new_der_log,goldstein2,ts,20,500,7,-3.12913,-3.128400118,14,1.219,79.931,4,100,0.001,0.01,0.001,new_der_log_ts_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed7.pkl
new_der_log,goldstein2,ts,20,500,3,-3.12913,-3.128747087,31,2.161,182.855,4,100,0.001,0.01,0.001,new_der_log_ts_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed3.pkl
new_der_log,goldstein2,ei,20,500,2,-3.12913,-3.126734282,73,101.368,303.536,4,100,0.001,0.01,0.001,new_der_log_ei_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed2.pkl
new_der_log,goldstein2,ts,20,500,5,-3.12913,-3.128653843,41,2.654,283.334,4,100,0.001,0.01,0.001,new_der_log_ts_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed5.pkl
new_der_log,goldstein2,ts,20,500,1,-3.12913,-3.126538845,49,3.631,376.859,4,100,0.001,0.01,0.001,new_der_log_ts_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed1.pkl
new_der_log,goldstein2,ei,20,500,4,-3.12913,-3.12766185,99,167.324,462.071,4,100,0.001,0.01,0.001,new_der_log_ei_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed4.pkl
new_der_log,goldstein2,ts,20,500,9,-3.12913,-3.128627771,67,4.427,633.125,4,100,0.001,0.01,0.001,new_der_log_ts_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed9.pkl
new_der_log,goldstein2,ts,20,500,8,-3.12913,-3.128817456,71,4.633,766.333,4,100,0.001,0.01,0.001,new_der_log_ts_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed8.pkl
new_der_log,goldstein2,ts,20,500,6,-3.12913,-3.127647661,79,4.974,844.807,4,100,0.001,0.01,0.001,new_der_log_ts_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed6.pkl
new_der_log,goldstein2,ei,20,500,9,-3.12913,-3.12426326,500,788.915,6784.185,4,100,0.001,0.01,0.001,new_der_log_ei_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed9.pkl
new_der_log,hartmann3,ts,30,500,7,-3.86278,-3.86047942,33,3.072,263.651,4,100,0.001,0.01,0.001,new_der_log_ts_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed7.pkl
new_der_log,hartmann3,ei,30,500,0,-3.86278,-3.86088725,144,310.851,917.121,4,100,0.001,0.01,0.001,new_der_log_ei_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed0.pkl
new_der_log,hartmann3,ts,30,500,0,-3.86278,-3.8624477,91,7.258,1207.794,4,100,0.001,0.01,0.001,new_der_log_ts_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed0.pkl
new_der_log,hartmann3,ei,30,500,6,-3.86278,-3.861220258,193,431.129,1459.362,4,100,0.001,0.01,0.001,new_der_log_ei_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed6.pkl
new_der_log,hartmann3,ts,30,500,2,-3.86278,-3.862448942,135,10.052,2250.778,4,100,0.001,0.01,0.001,new_der_log_ts_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed2.pkl
new_der_log,hartmann3,ei,30,500,3,-3.86278,-3.861959109,246,501.006,2136.41,4,100,0.001,0.01,0.001,new_der_log_ei_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed3.pkl
new_der_log,hartmann3,ei,30,500,8,-3.86278,-3.862339427,273,588.81,2574.56,4,100,0.001,0.01,0.001,new_der_log_ei_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed8.pkl
new_der_log,hartmann3,ts,30,500,5,-3.86278,-3.862410699,159,12.034,3038.031,4,100,0.001,0.01,0.001,new_der_log_ts_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed5.pkl
new_der_log,hartmann3,ts,30,500,4,-3.86278,-3.861260284,193,14.015,3941.239,4,100,0.001,0.01,0.001,new_der_log_ts_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed4.pkl
new_der_log,hartmann3,ts,30,500,3,-3.86278,-3.86257463,254,19.124,7124.785,4,100,0.001,0.01,0.001,new_der_log_ts_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed3.pkl
new_der_log,michal2,ei,20,500,4,-1.8013034,-1.799876422,9,6.87,16.036,4,100,0.001,0.01,0.001,new_der_log_ei_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed4.pkl
new_der_log,michal2,ts,20,500,0,-1.8013034,-1.800867602,22,1.709,124.348,4,100,0.001,0.01,0.001,new_der_log_ts_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed0.pkl
new_der_log,michal2,ts,20,500,3,-1.8013034,-1.800073352,12,1.483,56.632,4,100,0.001,0.01,0.001,new_der_log_ts_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed3.pkl
new_der_log,michal2,ts,20,500,4,-1.8013034,-1.799753686,24,1.592,127.875,4,100,0.001,0.01,0.001,new_der_log_ts_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed4.pkl
new_der_log,michal2,ts,20,500,2,-1.8013034,-1.800531906,37,2.974,240.714,4,100,0.001,0.01,0.001,new_der_log_ts_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed2.pkl
new_der_log,michal2,ts,20,500,6,-1.8013034,-1.799845562,24,2.22,149.149,4,100,0.001,0.01,0.001,new_der_log_ts_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed6.pkl
new_der_log,michal2,ei,20,500,1,-1.8013034,-1.799920056,76,117.889,279.046,4,100,0.001,0.01,0.001,new_der_log_ei_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed1.pkl
new_der_log,michal2,ts,20,500,9,-1.8013034,-1.801202745,33,2.372,198.301,4,100,0.001,0.01,0.001,new_der_log_ts_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed9.pkl
new_der_log,michal2,ts,20,500,7,-1.8013034,-1.800965598,40,3.058,294.943,4,100,0.001,0.01,0.001,new_der_log_ts_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed7.pkl
new_der_log,michal2,ei,20,500,0,-1.8013034,-1.800023814,93,167.821,390.721,4,100,0.001,0.01,0.001,new_der_log_ei_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed0.pkl
new_der_log,michal2,ts,20,500,5,-1.8013034,-1.800914097,51,3.032,401.926,4,100,0.001,0.01,0.001,new_der_log_ts_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed5.pkl
new_der_log,michal2,ei,20,500,9,-1.8013034,-1.800833157,107,166.524,445.661,4,100,0.001,0.01,0.001,new_der_log_ei_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed9.pkl
new_der_log,michal2,ei,20,500,7,-1.8013034,-1.801067793,124,207.468,631.66,4,100,0.001,0.01,0.001,new_der_log_ei_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed7.pkl
new_der_log,michal2,ei,20,500,3,-1.8013034,-1.80010448,135,212.876,731.523,4,100,0.001,0.01,0.001,new_der_log_ei_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed3.pkl
new_der_log,michal2,ts,20,500,1,-1.8013034,-1.800291579,91,5.61,1146.023,4,100,0.001,0.01,0.001,new_der_log_ts_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed1.pkl
new_der_log,michal2,ei,20,500,6,-1.8013034,-1.799668547,379,635.202,4321.666,4,100,0.001,0.01,0.001,new_der_log_ei_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed6.pkl
new_der_log,scaled_branin,ei,20,500,12,-1.047393,-1.047121596,4,4.085,13.385,4,100,0.001,0.01,0.001,new_der_log_ei_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed12.pkl
new_der_log,scaled_branin,ei,20,500,6,-1.047393,-1.0471609,28,25.569,71.558,4,100,0.001,0.01,0.001,new_der_log_ei_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed6.pkl
new_der_log,scaled_branin,ts,20,500,2,-1.047393,-1.047157326,14,2.606,110.955,4,100,0.001,0.01,0.001,new_der_log_ts_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed2.pkl
new_der_log,scaled_branin,ts,20,500,1,-1.047393,-1.047392332,24,2.293,164.384,4,100,0.001,0.01,0.001,new_der_log_ts_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed1.pkl
new_der_log,scaled_branin,ts,20,500,0,-1.047393,-1.047381959,26,2.609,190.834,4,100,0.001,0.01,0.001,new_der_log_ts_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed0.pkl
new_der_log,scaled_branin,ei,20,500,4,-1.047393,-1.047261256,56,100.357,250.555,4,100,0.001,0.01,0.001,new_der_log_ei_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed4.pkl
new_der_log,scaled_branin,ts,20,500,3,-1.047393,-1.047380036,23,4.756,319.111,4,100,0.001,0.01,0.001,new_der_log_ts_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed3.pkl
new_der_log,scaled_branin,ts,20,500,9,-1.047393,-1.046990869,14,3.417,156.25,4,100,0.001,0.01,0.001,new_der_log_ts_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed9.pkl
new_der_log,scaled_branin,ts,20,500,5,-1.047393,-1.046761043,21,4.067,266.108,4,100,0.001,0.01,0.001,new_der_log_ts_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed5.pkl
new_der_log,scaled_branin,ei,20,500,8,-1.047393,-1.046855494,66,144.24,384.612,4,100,0.001,0.01,0.001,new_der_log_ei_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed8.pkl
new_der_log,scaled_branin,ts,20,500,18,-1.047393,-1.046756908,10,2.537,133.448,4,100,0.001,0.01,0.001,new_der_log_ts_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed18.pkl
new_der_log,scaled_branin,ts,20,500,12,-1.047393,-1.047069724,32,5.338,364.237,4,100,0.001,0.01,0.001,new_der_log_ts_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed12.pkl
new_der_log,scaled_branin,ts,20,500,19,-1.047393,-1.046683746,17,3.646,218.41,4,100,0.001,0.01,0.001,new_der_log_ts_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed19.pkl
new_der_log,scaled_branin,ts,20,500,6,-1.047393,-1.047310658,62,8.38,830.325,4,100,0.001,0.01,0.001,new_der_log_ts_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed6.pkl
new_der_log,scaled_branin,ts,20,500,16,-1.047393,-1.047244245,54,8.47,553.411,4,100,0.001,0.01,0.001,new_der_log_ts_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed16.pkl
new_der_log,scaled_branin,ts,20,500,14,-1.047393,-1.047319718,58,6.224,611.416,4,100,0.001,0.01,0.001,new_der_log_ts_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed14.pkl
new_der_log,scaled_branin,ts,20,500,8,-1.047393,-1.047286592,80,10.524,1008.343,4,100,0.001,0.01,0.001,new_der_log_ts_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed8.pkl
new_der_log,scaled_branin,ei,20,500,13,-1.047393,-1.047202954,162,310.515,1038.198,4,100,0.001,0.01,0.001,new_der_log_ei_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed13.pkl
new_der_log,hartmann3,ei,30,500,2,-3.86278,-3.861834721,95,178.58,381.708,4,100,0.001,0.01,0.001,new_der_log_ei_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed2.pkl
new_der_log,hartmann3,ei,30,500,4,-3.86278,-3.862666475,60,112.931,220.961,4,100,0.001,0.01,0.001,new_der_log_ei_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed4.pkl
new_der_log,scaled_branin,ei,20,500,15,-1.047393,-1.043168175,500,903.956,5621.536,4,100,0.001,0.01,0.001,new_der_log_ei_scaled_branin_L4_n100_rw1e3_m1e2_lr1e3_seed15.pkl
new_der_log,michal2,ei,20,500,5,-1.8013034,-1.00006706,500,789.86,5108.184,4,100,0.001,0.01,0.001,new_der_log_ei_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed5.pkl
new_der_log,hartmann3,ei,30,500,1,-3.86278,-3.862020626,226,433.931,1422.043,4,100,0.001,0.01,0.001,new_der_log_ei_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed1.pkl
new_der_log,michal2,ei,20,500,8,-1.8013034,-0.999999962,500,808.183,5110.466,4,100,0.001,0.01,0.001,new_der_log_ei_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed8.pkl
new_der_log,michal2,ei,20,500,2,-1.8013034,-1.197605672,500,854.774,5430.876,4,100,0.001,0.01,0.001,new_der_log_ei_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed2.pkl
new_der_log,hartmann3,ei,30,500,5,-3.86278,-3.862082838,160,277.504,852.186,4,100,0.001,0.01,0.001,new_der_log_ei_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed5.pkl
new_der_log,michal2,ei,20,500,14,-1.8013034,-1.213982537,500,826.516,5253.876,4,100,0.001,0.01,0.001,new_der_log_ei_michal2_L4_n100_rw1e3_m1e2_lr1e3_seed14.pkl
new_der_log,goldstein2,ei,20,500,7,-3.12913,-1.754823485,500,764.238,5102.034,4,100,0.001,0.01,0.001,new_der_log_ei_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed7.pkl
new_der_log,goldstein2,ei,20,500,3,-3.12913,-1.756113917,500,904.913,5262.062,4,100,0.001,0.01,0.001,new_der_log_ei_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed3.pkl
new_der_log,hartmann3,ei,30,500,12,-3.86278,-3.862641007,155,265.572,759.964,4,100,0.001,0.01,0.001,new_der_log_ei_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed12.pkl
new_der_log,hartmann3,ei,30,500,9,-3.86278,-3.862633538,206,370.91,1178.596,4,100,0.001,0.01,0.001,new_der_log_ei_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed9.pkl
new_der_log,goldstein2,ei,20,500,12,-3.12913,-2.109404803,500,770.103,5281.346,4,100,0.001,0.01,0.001,new_der_log_ei_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed12.pkl
new_der_log,hartmann3,ei,30,500,11,-3.86278,-3.861811337,239,398.701,1515.558,4,100,0.001,0.01,0.001,new_der_log_ei_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed11.pkl
new_der_log,goldstein2,ei,20,500,14,-3.12913,-1.755916353,500,769.781,5291.868,4,100,0.001,0.01,0.001,new_der_log_ei_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed14.pkl
new_der_log,hartmann3,ts,30,500,1,-3.86278,-3.86180653,89,5.722,862.706,4,100,0.001,0.01,0.001,new_der_log_ts_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed1.pkl
new_der_log,hartmann3,ts,30,500,9,-3.86278,-3.861795174,76,5.077,627.462,4,100,0.001,0.01,0.001,new_der_log_ts_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed9.pkl
new_der_log,hartmann3,ei,30,500,7,-3.86278,-3.862453607,352,610.354,2908.261,4,100,0.001,0.01,0.001,new_der_log_ei_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed7.pkl
new_der_log,goldstein2,ei,20,500,16,-3.12913,-1.756039275,500,786.367,5235.303,4,100,0.001,0.01,0.001,new_der_log_ei_goldstein2_L4_n100_rw1e3_m1e2_lr1e3_seed16.pkl
new_der_log,hartmann3,ts,30,500,8,-3.86278,-3.862357507,104,6.299,1084.964,4,100,0.001,0.01,0.001,new_der_log_ts_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed8.pkl
new_der_log,hartmann3,ts,30,500,6,-3.86278,-3.862430035,118,7.151,1374.841,4,100,0.001,0.01,0.001,new_der_log_ts_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed6.pkl
new_der_log,hartmann3,ts,30,500,15,-3.86278,-3.862049244,145,8.218,1923.088,4,100,0.001,0.01,0.001,new_der_log_ts_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed15.pkl
new_der_log,hartmann3,ei,30,500,10,-3.86278,-3.858321185,500,885.32,5982.113,4,100,0.001,0.01,0.001,new_der_log_ei_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed10.pkl
new_der_log,hartmann3,ei,30,500,14,-3.86278,-3.089718734,500,889.778,5692.806,4,100,0.001,0.01,0.001,new_der_log_ei_hartmann3_L4_n100_rw1e3_m1e2_lr1e3_seed14.pkl
new_der_log,shekel4,ei,40,500,0,-10.5363,-2.608345451,500,1584.267,5920.312,4,100,0.001,0.01,0.001,new_der_log_ei_shekel4_L4_n100_rw1e3_m1e2_lr1e3_seed0.pkl
new_der_log,shekel4,ei,40,500,2,-10.5363,-4.068874858,500,1642.052,5954.554,4,100,0.001,0.01,0.001,new_der_log_ei_shekel4_L4_n100_rw1e3_m1e2_lr1e3_seed2.pkl
new_der_log,shekel4,ei,40,500,1,-10.5363,-2.870842638,500,1748.719,5922.665,4,100,0.001,0.01,0.001,new_der_log_ei_shekel4_L4_n100_rw1e3_m1e2_lr1e3_seed1.pkl
new_der_log,shekel4,ei,40,500,4,-10.5363,-4.067127338,500,1573.98,6046.25,4,100,0.001,0.01,0.001,new_der_log_ei_shekel4_L4_n100_rw1e3_m1e2_lr1e3_seed4.pkl
new_der_log,shekel4,ei,40,500,6,-10.5363,-2.608147102,500,1688.516,6041.331,4,100,0.001,0.01,0.001,new_der_log_ei_shekel4_L4_n100_rw1e3_m1e2_lr1e3_seed6.pkl
